"url","nickname","user_id","item_id","item_name","genre","like_count","play_count","crawl_date","crawl_time"
"https://tiktok.com/@username/video/7553613916425784577","SATOYU(^↓^)OHIOBOSS","6806253467587478529","7553613916425784577","#jojo #anime #mochi @Gockey🇯🇵SAMURAI⚔️  ","Entertainment",1986199,43950293,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552570898956487958","𝗠𝘆𝘀𝘁𝗲𝗿𝘆 𝗰𝗮𝘁","7531688856187847702","7552570898956487958","carelessness lose her kitten and truns into life time regret #ai #mysterycat #catstories ##cat ","Entertainment",654042,37903946,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552839396194684162","zeckfelms","7469130975604720673","7552839396194684162","The Rings Keep Getting Larger😱 #fyp","Entertainment",2602132,27054134,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554208964599139639","Miguel","6786097121017938950","7554208964599139639","Izzy vs Mary for Viral fruit pastries #viralfood #fruitpastries #TartsdeFeybesse #izzyandmary ","Entertainment",1504238,34027033,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553664635556203793","body animation","6874942771138069506","7553664635556203793","Dembele literally did this 😭🙏 . #dembele #yamal","Entertainment",2071418,28491230,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553583612591951160","pang mao","7495613239343596551","7553583612591951160","#橘猫 #记录猫咪日常 #搞笑萌宠 ","Entertainment",400933,21404620,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552817633880542495","zebariahjenita","7449192483587900462","7552817633880542495","","Entertainment",2469791,23334312,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552928104793083158","Top Ai Influencer","7505750553664078870","7552928104793083158","😢 The Army Cat Who Lost Everything… His Family & His Little Kitten 💔#cat #fyp #usarmy ","Entertainment",370494,25828949,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552938135978659084","Mwalimu Arabu Adede","7088067385395528709","7552938135978659084","How smart are you? #knowledge #news #trendingpost #countries #life ","Entertainment",1168248,26712079,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552493669891263756","Idealis92","6811931248312714241","7552493669891263756","Pindahkan tanpa disentuh semua #berpikirsecaralogika #masterlogika #idealis92 #nexsidealis @satria_n4m @BM ","Entertainment",554034,48302867,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553887019202612488","Cumbia Pedregal","6896355750601606150","7553887019202612488","Y será 🥁 la última noche ! 😩 #tristeza #nostalgia #mexico🇲🇽 #lostemerarios #cumbiapedregal ","Entertainment",1643571,22794716,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554186299867958583","Merrick","99017789314609152","7554186299867958583","Spirit Halloween animatronics this year are crazy @Thewilliamsfam @Spirit Halloween ","Entertainment",5101738,33086870,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553599773069151510","axyn","7522852569837716502","7553599773069151510","the legend is wrong #hoteltransylvania #dracula #edit ","Entertainment",4547114,21221011,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554190762670542110","hollingerr5","7438989243090830382","7554190762670542110","#tiktok #fyp #movie #foryou #film ","Entertainment",936549,21777360,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553280012741397774","M__All","7532835096148280350","7553280012741397774","#قصص_واقعية #قصص_حقيقيه #ملخصات ","Entertainment",1190351,18778293,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553702934572322055","Kuvs","6935004976104965125","7553702934572322055","PLANTAS vs ZOMBIS en 1 MINUTO","Entertainment",2560429,15629359,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553208448310119735","Cat days","7525709907203933197","7553208448310119735","#cutecat #fatorangecat #cartoon ","Entertainment",546730,17793189,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553330165565361430","El_MEJOR","7430493269148189728","7553330165565361430","La mujer pensó que su marido era un cobarde #peliculasdenetflix #movie #peliculas #mexico🇲🇽 ","Entertainment",732256,18070301,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554217413227580685","M7","7543152267240277005","7554217413227580685","Parte 1|#olebrandselect #fentysuperbrandday #tatcha #fyp ","Entertainment",1097377,22397017,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552836262088969528","oryft","7458278212948345861","7552836262088969528","POV: level devil #leveldevil #steamers #pérolasbrasileiras #pov #viral ","Entertainment",2737752,23635719,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553706505573420310","clau","6589317576190148613","7553706505573420310","Al final sucedió ❤️‍🩹@Mora #detrasdetualma #mora #lomismodesiempre #violin #parati ","Entertainment",2027418,15890270,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553214972226981142","The Spotlight","7198495574251897862","7553214972226981142","Simon Cowell left fans baffled with his 'awkward' clapping on Monday as he arrived at The Jennifer Hudson Show. Simon reached the end of the corridor and joked, 'Can I do that again' before walking on set. #simoncowell #jenniferhudson #spirittunnel #awkward #iconic ","Entertainment",1193198,22542796,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552630283741203719","AlurCinema","7522992595602801672","7552630283741203719","PART 1 | KISAH PABRIK AJAIB. #alurceritafilm #alurfilm #cuplikanfilm #rekomendasifilm #alurcerita ","Entertainment",470812,19736288,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554051248354364683","Thomas Shelby Sósia","6943026971161969669","7554051248354364683","Eles se impressionam quando veem o lendário 😳","Entertainment",877681,20461795,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553086426578029836","Antônio Victor","6878303599384085505","7553086426578029836","o final kkkkkkkkk  #fypシ #viral #foryoupage ","Entertainment",2343985,18776902,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553689286332206349","Movie Memory","7293040938694313003","7553689286332206349","#foryou #movie #spain #usa #fyp ","Entertainment",525181,13877670,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554310671811284236","TRANS TV","6790587064825070593","7554310671811284236","Ketika nikah sama netizen sendiri.. Pinkan & Arya pasutri kocak, love language nya saling ngehina 🤣🤣 #gimmicktranstv #transtv #NB ","Entertainment",733345,15168420,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553498205883862285","Babble_Brooke","6790497601659765766","7553498205883862285","A girl and her cat #cats #girlandcat #film #witch #disney ","Entertainment",3834570,16043616,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553486533320330513","SALAAR AHMAD","7542882848418038785","7553486533320330513","Baahubali ki power check kr 🤯📈 #prabhas #salaar #edit #baahubali #foryoupage ","Entertainment",621548,12883127,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553757800380337422","Teorías secretas 🇺🇸","7390143573985166382","7553757800380337422","Menos de 24 horas después de la fractura de cráneo de Tom Holland, su prometida Zendaya tomó 3 decisiones sorprendentes.","Entertainment",657515,12694931,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553286027704536342","Ibrahim Fayyaz","7473130345366897697","7553286027704536342","Best 400 Balloon 🎈 🎈 Challenge #viral #games #challenge #usa_tiktok🇺🇸 ","Entertainment",120534,15957336,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552644520001801484","axis","7440645544059569207","7552644520001801484","#reflexión #VideosConFinesReflexivos #videos #Entretenimiento ","Entertainment",547051,25151192,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553726062929120526","Raymin Dabel Rojas","6731055465336505350","7553726062929120526","Raymin Animaciones #viral #chiste #humor #FYP ","Entertainment",288131,12571625,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553752122580389150","Mer💙","6672558378680042501","7553752122580389150","Letsss gooo 😭","Entertainment",1673946,11745686,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552906937889754382","F. Brian","7535719609678677047","7552906937889754382","#edit #fyp #movie ","Entertainment",1188627,20306195,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553778684998536479","dramarecap","7504287107925263406","7553778684998536479","#usa #tiktok #movie #drama #foryou ","Entertainment",441463,13263188,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552470903146269974","ERIK IONUȚ","6969270434366850054","7552470903146269974","Same person #real #fy #edit #dracula #viral ","Entertainment",3933363,26106902,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552392199514705174","Haider Shafique","7487615366593905686","7552392199514705174","Very cool design 42 bottle collection task 😮 #amazing #game #videoviral #usa_tiktok🇺🇸 #usa ","Entertainment",59657,22175039,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554003055243513101","gugu133133","7398419323079672874","7554003055243513101","#tiktok #movie #fyp ","Entertainment",713932,13224090,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552807444318113036","hendra agustiawan","6790862682661749761","7552807444318113036","nomor berapa? hanya yg teliti yg bisa jawab 🫢 #quiz #games #lucu #trend #iphone ","Entertainment",222388,22267955,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553703873190432022","Find Or Swap","7423486681289163809","7553703873190432022","Part 23 | Swipe or Swap #date #LanguageLearning #FentySuperBrandDay #swipe2engage #fyppppppppppppppppppppppp ","Entertainment",273946,14108280,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552963528257326349","ghyy5434","7514649362253956142","7552963528257326349","#JhoanDuran #MLBTradeDeadline  #baseballupdates #SportsNews","Entertainment",574634,16462661,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552872774021270798","ssmovie","7420037602084373547","7552872774021270798","#foryou #movie #spain #usa #fyp","Entertainment",780034,16092515,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553678047203888406","footy.clipzx1","7523229081178981408","7553678047203888406","Lionel Messi picks his dream team eleven of all time #efootball2026 #efootballmobile #efootball2025 ","Entertainment",415789,12012202,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553633452088659255","Zvk","7268716334040859691","7553633452088659255","[Zenitsu Infinity Castle AMV] “You are my pride and joy.” -Gramps 😟 | #demonslayer #zenitsu #kny #infinitycastle #zvkamv ","Entertainment",2969275,13605668,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553177378474986775","Kotoshi.pelicula","7353067763517342752","7553177378474986775","El hijo del magnate no sabí­a con quién se metía #fyp #spain #españa #peliculas #viral_video ","Entertainment",318250,13893642,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552386199818734862","AMAZING VIDEOS","7297503901220717610","7552386199818734862","#challange #familygame #games #gamer ","Entertainment",91978,17081024,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553880929559645471","Charlie Chaplin fyp comedy","7536220710928188447","7553880929559645471","#fyp #foryoupage #trending #unfrezzmyaccount #grow","Entertainment",319903,6903642,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552631852914216247","reece","6758276690004296709","7552631852914216247","they all ate (except chris, not him) #tsitp #thesummeriturnedpretty #bellyconklin #primevideocreator ","Entertainment",4744678,27982750,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552338847581981960","Desta Favot","5642853","7552338847581981960","RIGEN & DAVINA ???!! 🔥😍 #kangsolahfromkangmak×nenekgayung #filmkangsolahfromkangmakxnenekgayung #rigenrakelna #davinakaramoy #cintasejati @Falcon Pictures @Davina Karamoy @Baba Rigen ","Entertainment",713705,18526095,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552261330321870110","QUIZ 🆂🅰🅼","7485868475367228462","7552261330321870110","QUIZ VARIOS 😌 #QUIZ #preguntasyrespuestas #aprender #viral #inteligencia ","Entertainment",380657,26319298,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552335897086184715","AZH.15","7360129694127653894","7552335897086184715","SONIC  PART 1 ","Entertainment",284365,13980680,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554135515226803474","Cmulator (ซีมูเลเตอร์)","7327649634033320966","7554135515226803474","สไลเดอร์ยืดเส้น #planetcoaster2 #game #games #gaming #waterpark ","Entertainment",776191,10412740,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553859241962900792","Amazing Rian","7490927539616990226","7553859241962900792","Knp sih nih orang🥲","Entertainment",517292,13043377,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7554413304924605719","Tryaz Gaming","7429614476745720865","7554413304924605719","Skeleton Army Evolution & Royal Ghost Evolution Gameplay #clashroyale ","Entertainment",994166,9471619,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553361528108371211","SrSider","6814220372330873861","7553361528108371211","SrSider reage a LUA MORTA #funk #phonk #brazilianphonk #viralllllll","Entertainment",79628,5906077,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553592199120801038","akangmovie001","7515334498134230059","7553592199120801038","","Entertainment",440942,10465362,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553619468467834143","fjlqrgdym4","7528869343229805599","7553619468467834143","#FentySuperBrandDay #LanguageLearning #fyp #fyp ","Entertainment",700494,9973755,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7552101054209363222","lilbeasttv02","7514673934534493206","7552101054209363222","Omg 😱 Italian ancient sculpture redesign on AGT, simoncowell runaway 😱😱😱#americasgottalent #britainsgottalent #sophia #sophiavergara #simoncowell ","Entertainment",39360,12432046,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553437973161774358","OJO DE HORUS","7389714016173917217","7553437973161774358","Triste noticia sobre Angelique Boyer hoy","Entertainment",99764,8184539,"2025-09-29","08:52:13"
"https://tiktok.com/@username/video/7553680755663277335","Arianfn","6731425017144329221","7553680755663277335","Is this the end of Fortnite 😕🙏🏼 // The downfall of Fortnite#fortniteedit #fortnite #downfall #sad ","Entertainment",1632046,11191832,"2025-09-29","08:52:13"
