"url","nickname","user_id","item_id","item_name","genre","like_count","play_count"
"https://tiktok.com/@username/video/7551444865129745682","Marcus Cupello","6855019331475784710","7551444865129745682","Is the iPhone Air durable? #iphone #iphone17 #iphoneair #repair ","Culture_Education_Technology",396201,5005436
"https://tiktok.com/@username/video/7551463385511087391","kaitlynd!","6659790466340454406","7551463385511087391","the lens cleaning hints not working 🫩 #apple #iphone #ios #ios26 #iphonetips ","Culture_Education_Technology",623320,8171145
"https://tiktok.com/@username/video/7550791203009154359","melissaflores","6762867103592924166","7550791203009154359","Am I the one who ordered the iPhone air?  #iphonepreorder #iphoneair #iphone17 #iphone17pro ","Culture_Education_Technology",498336,7489940
"https://tiktok.com/@username/video/7550025041648405768","dhivya sri","6806346002943411205","7550025041648405768","ocean eyes tutorial😅","Culture_Education_Technology",449058,11567038
"https://tiktok.com/@username/video/7550252499710545170","Máy xát gạo Việt Nam","7506702577183015943","7550252499710545170","1000 kg/giờ không phải chỉ nói cho vui đâu! Tôi sẽ nghiền cho bạn xem ngay tại chỗ!#mayxatgao #máynongnghiep #nongthonvietnam #mayxayxat","Culture_Education_Technology",116466,11873681
"https://tiktok.com/@username/video/7551269047690693944","Carlos Chavira","6715787291904852998","7551269047690693944","iOS 26 es una trampa. No actualicen, les cuento por qué. #tecnologia #celular #celulares","Culture_Education_Technology",431883,6547907
"https://tiktok.com/@username/video/7550909354870836482","Ladoscuro","7471716193696482327","7550909354870836482","🔀""Cambiar al culpable""👤 #psicologia #fyp #psicologiaoscura #gas #manipulacion ","Culture_Education_Technology",718703,6603839
"https://tiktok.com/@username/video/7551816947059445014","Lenna Vivas","6552974886321525775","7551816947059445014","J’ai craqué pour l’iPhone 17 Pro Max 2to !!! 🧡 #iphone17promax ","Culture_Education_Technology",805023,7495811
"https://tiktok.com/@username/video/7551162924769791239","Fernando Llanos","7157076519810237445","7551162924769791239","Aprobado retiro de hasta cuatro UTP de los fondos de los aportantes a las afp, restitución del derecho de acceder al 95.5% de sus fondos a los menores de 40 años en edad de jubilación y queda sin efecto la obligación para que los independientes aporten al sistema de pensiones. Se verá en el pleno a las 5 de la tarde. ","Culture_Education_Technology",296448,6191802
"https://tiktok.com/@username/video/7551056670294609174","Geo guy","7456656573599876128","7551056670294609174","The Untold Story of Pakistan’s Rawalpindi Kahuta  #Pakistan #Kahuta #rawalpindi #history ","Culture_Education_Technology",193450,6480505
"https://tiktok.com/@username/video/7549198939019398422","Ranbir Arora","7509881889655276566","7549198939019398422","🎈 @balumglobos built a business by building and renting out photo zones. Photo zones like these are booked months in advance.  With low setup costs and high margins, this model can scale into seasonal themes, branded activations, and corporate events. A small idea with the potential to dominate the event rental market. — 🎯 I share clever product and business ideas from around the world. Follow @dailyideasguy for more. #entrepreneurship #businessideas #eventbusiness #eventdecor #startupideas #partyideas #viralproducts #photozone #eventplanning #balloondecor #instagrammable","Culture_Education_Technology",341175,6583154
"https://tiktok.com/@username/video/7550886475005463816","Beth Cast 🍁","256606456198721536","7550886475005463816","Un gran poder conlleva una gran responsabilidad  #curiosidades #bethcast #psicologia #datoscuriosos ","Culture_Education_Technology",1292387,6998771
"https://tiktok.com/@username/video/7551583234815954232","DC PHONE","7120304267340743686","7551583234815954232","Aprovecha las promociones en los S25 ultra y llévate el tuyo #nicaragua🇳🇮 #dcphone #tiendadecelulares #promociones #samsung ","Culture_Education_Technology",375925,6602856
"https://tiktok.com/@username/video/7551667525960928526","Tri Phan","6812680893766616069","7551667525960928526","iphone 17 pro max unboxing ","Culture_Education_Technology",201570,4917613
"https://tiktok.com/@username/video/7550978627924446482","ช่างภาพนะฮราฟฟู่วว","7260739315377652741","7550978627924446482","Taking casual street photos Ep.02 #ช่างภาพนะฮราฟฟู่ว #ถ่ายไงได้งี้ #เทคนิคดีบอกต่อ #สอนถ่ายรูป #iphone","Culture_Education_Technology",149450,5155273
"https://tiktok.com/@username/video/7550851220978666757","Stivenastucia","7339316683079255045","7550851220978666757","⚠️ Cuidado, quizás hay una forma de hacerlas más realistas #fotos #inteligenciaartificial  #verdades #CapCut ","Culture_Education_Technology",79146,6081274
"https://tiktok.com/@username/video/7550764939414359318","ZDOTSS","6633149753579241477","7550764939414359318","#zdotss #youtube #tutorials #relatable #explore  ","Culture_Education_Technology",844104,7913711
"https://tiktok.com/@username/video/7551264651284073736","อาตี๋รีวิว","6756793843897140225","7551264651284073736","ตั้แต่อัป iOS26 นั่งปัดเล่นทั้งวันอะ #อาตี๋รีวิว #ตี๋ice #iphone #ios26 #fyp ","Culture_Education_Technology",176181,5690296
"https://tiktok.com/@username/video/7551120506926189846","Mark","6759962939958428678","7551120506926189846","Part 3 | Hidden NEW iPhone Tricks on iOS 26 😱 → animated album artwork, 3D wallpapers & custom ringtones you NEED to try 📱✨ #apple #newios #ios26 #ios26update @apple ","Culture_Education_Technology",421350,6410367
"https://tiktok.com/@username/video/7551026364019772679","Withkie","7004055506814469122","7551026364019772679","ทำไม BBC ถึงทำสารคดี เชือดประเทศไทย ? #BBC #BBCThree #savethailand #Thailand #thailandthedarksideofparadise #สารคดี#thedarksideofparadise #กรุงเทพ #ประเทศไทย #รักประเทศไทย #ข่าววันนี้ #พูดคุย #คุยกัน #ประสบการณ์ #fyp #withkie","Culture_Education_Technology",393465,5812862
"https://tiktok.com/@username/video/7550374633728494878","Frank McShan","6525198126683276297","7550374633728494878","iOS 26 is out now!!!! 🥹 #iOS26 ","Culture_Education_Technology",1121863,10103199
"https://tiktok.com/@username/video/7551321313168608568","KURSUS MENGEMUDI ASRI","6965453836186403842","7551321313168608568","Kenapa harus hati-hati disekitar kendaraan besar? Karena banyak area blindspot yang driver terkadang bisa tidak sadar. Belajar bis area jakarta? . Di-ASRI aja SRI ✅Tersedia sirkuit latihan ✅Tersedia Intruktur Perempuan  ✅layanan antar jemput area JABODETABEK ✅Sistem Belajar Privat ✅Paket belajar mobil manual dan automatic Sekolah Mengemudi Asri - Topnya Kursus Mengemudi —————————————— ☎️ Call Center : - 08557526422 (WA) - ‪08119926422 (WA) Office : 02187787340 📍(KANTOR PUSAT) No.9, Jl. Raya Bogor Jl. Makmur No.KM 23, Susukan, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13750 Instagram : @sekolahmengemudi_asri Tiktok : @kursusmengemudi_asri Youtube : @kursusmengemudi_asri Website : www.sekolahmengemudiasri.com #sekolahmengemudijakarta #sekolahmengemudiasri #kursusmengemudi","Culture_Education_Technology",149368,5375838
"https://tiktok.com/@username/video/7550447261826813191","Sami Life","7346290160563340293","7550447261826813191","Haz esto al instalar iOS 26 #apple #iphone #iphone17 #ios #ios26 ","Culture_Education_Technology",387035,8484515
"https://tiktok.com/@username/video/7550876964123348232","L E I ᥫ᭡。","7007671183017657346","7550876964123348232","Replying to @Taga_Baguio😶‍🌫️ sign mo na to mag paylater ka na din 😍 Disclaimer:  Prices and details may vary from the date the video was made. #iphone #phone #tiktokpaylater #paylater ","Culture_Education_Technology",43690,5810454
"https://tiktok.com/@username/video/7551393805887393042","andrea👩🏻‍🔬","6776855417140069377","7551393805887393042","“gapapa belom 5 menit” ✋🏼😄🍬 ternyata lantai sekotor itu walaupun keliatannya bersih!  makanya gua selalu stok Wipol di lab karna terbukti efektif hasilnya @Wipol Indonesia  #cekbakteri #foodtech #science #bakteri #lantainoviruswangibersihterus","Culture_Education_Technology",170796,4781279
"https://tiktok.com/@username/video/7551027842927070472","emma 🫧","6594753616761421830","7551027842927070472","WOW ☄️ #iPhone17Pro #unboxing @apple #Apple #swag #singapore ","Culture_Education_Technology",694144,4940602
"https://tiktok.com/@username/video/7550653903826619655","BYB Academy","6547592284190572545","7550653903826619655","Luyện bước đi đẹp với bài khoảng cách bước chân #bybacademy #thanhhuyennguyen #daotaonguoimau #imentertainment ","Culture_Education_Technology",78603,6392014
"https://tiktok.com/@username/video/7550612602183879992","Байгазы Техноблогер","7011745506717287426","7550612602183879992","Уже успели увидеть такие новости? #ios26 #iphone17 #байгазыт ","Culture_Education_Technology",333454,8458567
"https://tiktok.com/@username/video/7551050752496553233","nanamohd","6655849680146726913","7551050752496553233","Ramai teka yg I akan get the Silver, but last min I decided to go with something bold this year 🤭  She’s not just cute, she’s cosmic ✨ iPhone 17 Pro Max in Cosmic Orange ✨","Culture_Education_Technology",304026,6332968
"https://tiktok.com/@username/video/7551724066588085522","Phú Mỹ Nguyễn","7397849424003957778","7551724066588085522","phải Ngoan biết chưa ?? @Bùi Thu Trà ","Culture_Education_Technology",233124,4802098
"https://tiktok.com/@username/video/7551127435203431688","Aziel","6778583645281321989","7551127435203431688","unboxing the new iPhone Air 🪽The thinniest iPhone from @apple woooow!! #unboxing #iphone #apple #iPhoneAir #tech  ","Culture_Education_Technology",328146,4869642
"https://tiktok.com/@username/video/7550360536886627587","Sergio Dueñas","7454696034413888534","7550360536886627587","Asi funciona la #hipocresia de muchos #reflexion #pensamientos #indirectas #estadosparawhatsapp ","Culture_Education_Technology",389037,7443106
"https://tiktok.com/@username/video/7550025589219020062","daily thriving","6899301691801093126","7550025589219020062","iOS26 features you need to know 📱 here are my favorite iOS26 features! 💕 with Liquid Glass, Apple Intelligence, and customization 😊 so happy iOS26 is here! 🫶🏻 #ios26 #liquidglass #ios26update #ios26features #appleupdate ","Culture_Education_Technology",565689,11532965
"https://tiktok.com/@username/video/7551130617195302200","Putra Siregar","306962140861579264","7551130617195302200","Kamu mau apa? #fyp #iphone #fouryou ","Culture_Education_Technology",82264,5979627
"https://tiktok.com/@username/video/7551057656773872951","TITANS of CNC","6795379647481709574","7551057656773872951","Machinist Reacts to Crashes #titansofcnc #titansofcncacademy #cnc #cncmachining #cncmachinist #machining #manufacturing #machinery #3dprinting #engineering #automation #aerospace #cncmill #cnclathe #cncprogramming #cncprogrammer #aerospace #machineshop #cncmachinetool #edm #additive #grinding #grindingmachine #swiss #swissmachine #swissmachining #swisslathe","Culture_Education_Technology",133662,4700799
"https://tiktok.com/@username/video/7550926547490786578","JosephSp","7395799883473175558","7550926547490786578","","Culture_Education_Technology",121049,5078651
"https://tiktok.com/@username/video/7550774723160870160","บิวบ้านมือถือ","6810187059706299393","7550774723160870160","#ชัดถ้อยชัดคำเลยนะพ่อ555","Culture_Education_Technology",372779,4898330
"https://tiktok.com/@username/video/7551392112235875591","VILMEI✨","6868544475259782145","7551392112235875591","BELIIN RAI IPHONE BARU 🥰🫶🏻","Culture_Education_Technology",338662,4884887
"https://tiktok.com/@username/video/7551113449225342230","Raouf Lifestyle","7391940008880555041","7551113449225342230","👉 “Découvre QUI t’a BLOQUÉ sur TikTok 😱 avec ce filtre secret !” #TikTokTricks #WhoBlockedMe #TikTokFilter #AstucesTikTok #SecretTikTok","Culture_Education_Technology",74861,5751377
"https://tiktok.com/@username/video/7550280154761792798","Physic","7533910636897977374","7550280154761792798","#amazing #physics #tiktok #foryou ","Culture_Education_Technology",52822,7094292
"https://tiktok.com/@username/video/7551101031321472278","L͙E͙O͙88 Bí Ẩn Thế Giới","7325976547986326560","7551101031321472278","BI KỊCH HANG GULU Ở UTAH: CUỘC THÁM HIỂM ĐÊM ĐỊNH MỆNH (Phần 1/5)#learnontiktok #kienthucthuvi","Culture_Education_Technology",50075,3747091
"https://tiktok.com/@username/video/7551475442914430224","TheChanisara","6965894037443216385","7551475442914430224","ตกลงเลือก iPhone 17 pro max สี... 🤯 #iphone17 #iphone17promax ","Culture_Education_Technology",245433,2874906
"https://tiktok.com/@username/video/7550674053791583506","🌿🌹M. C. A🌹🌿","6672437884983821317","7550674053791583506","","Culture_Education_Technology",16139,5329590
"https://tiktok.com/@username/video/7550934402478460168","Luật sư Hà🇻🇳","6803245739502961666","7550934402478460168","Bác tài phải biết án lệ 30 #LearnOnTikTok #luatsuha ","Culture_Education_Technology",177590,4859384
"https://tiktok.com/@username/video/7549845118673571093","Huế công nghệ","7462979961754895377","7549845118673571093","Cách làm trend tổng tài có vệ sĩ đi phía sau #huecongnghe #trendtongtai #aibodyguardfilter ","Culture_Education_Technology",79864,11309886
"https://tiktok.com/@username/video/7550197023887215890","YLENA","7148076539853997083","7550197023887215890","#iphone #paylater ","Culture_Education_Technology",49365,8308744
"https://tiktok.com/@username/video/7551535193547459847","AndyBadilloo","7233132783056159750","7551535193547459847","Qué opinas? Lo comprarías?? 🤩#iphone17 #iphone17promax #apple #unboxingvideo ","Culture_Education_Technology",288348,3090167
"https://tiktok.com/@username/video/7551505889744686358","Candy Montesinos","6891314160434496517","7551505889744686358","Quién perdió más? La piedra o el huevo? Inspirado en: @Armando Francés-instit del ser #metáfora #reflexión ","Culture_Education_Technology",414596,8237621
"https://tiktok.com/@username/video/7549922782658940216","fatosinacreditaveis","7245829609300100102","7549922782658940216","O que aconteceu aqui? #curiosidades #fatos #fatoscuriosos ","Supernatural_Horror",625859,13879101
"https://tiktok.com/@username/video/7551015101063515410","Jody Aditya🔥","6785821064594539521","7551015101063515410","WADUH SEREM BGT NIH! #jodyadit #horrorfreaks ","Supernatural_Horror",379375,8832360
"https://tiktok.com/@username/video/7550225296801221894","Pesquisadores de Ovnis","7243581058292712453","7550225296801221894","🚨💥 METEORITO NO PANAMÁ CAI EM 29 DE AGOSTO E MOSTRA CRESCIMENTO ORGÂNICO MISTERIOSO No dia 29 de agosto de 2025, um pequeno objeto rochoso teria caído em Pedregal, Panamá. Vídeos compartilhados por @kinpanama no TikTok mostram o objeto apresentando crescimento de uma substância verde, de aparência orgânica, semelhante a fungos ou plantas. Segundo os vídeos, o meteorito começa minúsculo, com forma que lembra um pequeno caranguejo, e ao longo do tempo desenvolve tentáculos escuros. O criador manipula o objeto dentro de frascos de vidro, controlando a luz solar para retardar o crescimento, e questiona se se trata de uma planta ou animal. O fenômeno viralizou nas redes sociais, com internautas comentando que o objeto poderia ser um possível organismo alienígena, enquanto outros sugerem que seja um fungo raro ou até uma encenação. Até o momento, não há confirmação científica ou investigação oficial sobre o caso, mantendo o mistério em aberto. #alienigenas  #meteorito  #venom  #panama #desconhecido ","Supernatural_Horror",446491,12675381
"https://tiktok.com/@username/video/7551194123504471314","يوميات أبو نورة الفوزان","7533133491326043154","7551194123504471314","#أبو_نورة_الفوزان #الجن #مكشات #البر #النفود ","Supernatural_Horror",181883,7474355
"https://tiktok.com/@username/video/7550813253878811917","Noe Alanis","164310677568876544","7550813253878811917","Bob Esponja ATERRADOR!😰 #spongebob #bobesponja #scary #miedo #shortfilm ","Supernatural_Horror",454478,6464751
"https://tiktok.com/@username/video/7551197774117653815","Zackespañol 🇺🇸","7327891655343522858","7551197774117653815","Vista por un precio 😨  #zackespañol #zackdfilms #historyfacts #datoscurios #datoscuriosos #interrestingfacts #quepasaria #tendencia","Supernatural_Horror",252790,5284020
"https://tiktok.com/@username/video/7550143970332970245","Hardi Yudha Al Muhtadin","7181348418605499393","7550143970332970245","Ruqyah Syar'iyyah. #ruqiah #totoksaraf #totokjaripetiryudhaalmuhtadin #padepokanyudhaalmuhtadin #yudhaalmuhtadin ","Supernatural_Horror",206017,8616908
"https://tiktok.com/@username/video/7550521355351887109","Alerta OVNI RDH","7502902301763830790","7550521355351887109","👽 SUPUESTO ALIEN EVOLUCIONA EN PANAMÁ 🛸 #Panama #Alien #Venom #Kimpanama #alertaovnirdh","Supernatural_Horror",299888,7433561
"https://tiktok.com/@username/video/7549165249505627412","Dosen Traveler","128084350847488000","7549165249505627412","Sempet merinding dan gak percaya pas liat bukti video dikamera yang secara gak sadar terekam #truecrime #solotraveling #sukabumi #dosen #kuliah","Supernatural_Horror",221849,6494988
"https://tiktok.com/@username/video/7549610976975326495","Real Stories","7484033300572259370","7549610976975326495","#storytime #history #mystery #truestory #usa #learnontiktok ","Supernatural_Horror",123718,9825482
"https://tiktok.com/@username/video/7551232422856232248","manulandia 🔎","7223010462572004357","7551232422856232248","caso Gabriela Muratt e Marcos Maronez.. vi esse caso em um vídeo da @Giulia Carvalho e quis trazer pra vocês 😳#casosreais #casocriminal #truecrime #truecrimetok ","Supernatural_Horror",386179,3941564
"https://tiktok.com/@username/video/7550439858251025720","Q! Clips","7334901530921649158","7550439858251025720","¿Ya conocían esta historia que cuece en las alcantarilla de Medellín? Comenta si viste algo raro  #clips #medellin #LIVEIncentiveProgram #JustGoLIVE #PaidPartnership ","Supernatural_Horror",669679,6698344
"https://tiktok.com/@username/video/7551442079159700748","crimesfalados","7483620320001508357","7551442079159700748","Caso Marcella Vieira 🚨‼️ #betoribeiro #crimesreais #casosreais #marcellavieira ","Supernatural_Horror",135262,4166647
"https://tiktok.com/@username/video/7549604787726159109","Lucas Castel","6829082371917415429","7549604787726159109","CRECE CRIATURA REAL en METEORITO CAÍDO en PANAMÁ! 💀 Video completo en mi canal de YouTube (link en mi bio) Esta es su cuenta de TikTok @Kin👾  ¿Sabías lo que pasó en Panamá? Cayó un meteorito y le está creciendo una criatura extraña real. Parece ciencia ficción, pero esto es real. Todo estra grabado por un hombre llamando Kin y documenta todo en TikTok. Esto está pasando ahora, acaba de caer un meteorito en Panamá y este hombre agarró parte de él, una roca que al grabarla todos los días le va creciendo una criatura que parece tener tentáculos. ¿Será una criatura de otro planeta?  Muchos creen que es un hongo llamado Clathrus Archeri, también conocido como dedos de diablo pero esto es diferente... #meteorito #CITRA #Nosey #animatronico #lucascastel ","Supernatural_Horror",732933,9750421
"https://tiktok.com/@username/video/7550382069692501303","Pop!","7279307614876779563","7550382069692501303","El caníbal venezolano: la oscura historia de Dorángel Vargas #comegente #crimetok #casosreales #crimenes #crimen","Supernatural_Horror",301020,6345519
"https://tiktok.com/@username/video/7551575101188181304","Miunz0","7294921178124125189","7551575101188181304","tonton sampai habis 😱 #fyp #foryou #viral #masukberanda","Supernatural_Horror",112840,3720027
"https://tiktok.com/@username/video/7551355658151496962","ActuelVV","7495680145140663318","7551355658151496962","Panique à marseille : des clowns effraient les passants  #actu #clown #faitsdivers #marseille #horreur ","Supernatural_Horror",159718,2491456
"https://tiktok.com/@username/video/7551201389582486792","Fernando Llanos","7157076519810237445","7551201389582486792","¿Ustedes también las vieron?. Unas luces increíbles aparecieron en el cielo. Y las han visto en Miraflores, en Arequipa, en diferentes partes del Perú. Y dicen que el jueves 18 algo va a pasar en el malecon de Miraflores  ¿Serán marcianos? O es que alguien quiere llamar nuestra atención. Y ahora, ¿Qué hacemos? #LucesIncreíbles #Marcianos #Publicidad","Supernatural_Horror",113280,3237153
"https://tiktok.com/@username/video/7551171177201356038","El chico de las noticias","6783403033805341702","7551171177201356038","SEGUIDORES REPORTAN avistamiento de misteriosas luces en Lima, Trujillo y Arequipa. ¿Las has visto? Leo tus comentarios ¡Pasa la voz! #elchicodelasnoticias #tiktokinforma  #aliens #miedo #publicidad ","Supernatural_Horror",118525,3034259
"https://tiktok.com/@username/video/7550971142564089102","Zeema 7","7430158522920272942","7550971142564089102","Black diamond mining 😲 #mystery #scary #mysterious #diamond","Supernatural_Horror",26896,3320942
"https://tiktok.com/@username/video/7550359528038993207","El gap terror","7326273084804564011","7550359528038993207","Los espejos de Melissa Navarro son portales mira esto! #melissanavarro #paranormal #terror #miedo ","Supernatural_Horror",40588,4704010
"https://tiktok.com/@username/video/7551493990252580114","BONGKOTAN PRING","6550058395356659713","7551493990252580114","Viral..! Sosok nyi roro kidul yang lagi viral #gempar #heboh #viral #yanglagiviral #bongkotanpring ","Supernatural_Horror",51318,4243740
"https://tiktok.com/@username/video/7549876121869749560","Fandom LiandraCarla","7325278598193415173","7549876121869749560","RELATO REAL DE UMA MÃE DESESPERADA... ""A TROCA DE CABEÇA"" COMPLETO. #relatos #relatosdeterror #terrorsobrenatural #sobrenatural #paranormal ","Supernatural_Horror",297348,6251208
"https://tiktok.com/@username/video/7551221617460858134","Casos Criminales","7448969758000989216","7551221617460858134","#learnontiktok #story #truestory #storytelling #mystery #news #us ","Supernatural_Horror",72816,5714701
"https://tiktok.com/@username/video/7549651945577893142","Md fahimuddin","7434844616590083105","7549651945577893142","“He Escaped the Stalker… But What Happened Next Will Haunt You. #scary #scarytiktoks #haunted #florida ","Supernatural_Horror",243834,7578072
"https://tiktok.com/@username/video/7551135718949555477","Pepe Misterio Documentales","7099547591620903941","7551135718949555477","Tenía 13 años cuando acabaron con su vida dentro de una escuela: Caso Jade Gómez (PARTE 3) #documentary #documental #entrevista #podcasts #casosdelavidareal ","Supernatural_Horror",95677,2902803
"https://tiktok.com/@username/video/7549684634599181582","100Misterios","7291114968745919534","7549684634599181582","Objetos que atraen malas vibras a tu casa🥶☠️ #objetos #raro #buenasuerte #vibra #malo #peligro #parati","Supernatural_Horror",172440,6013804
