"url","nickname","user_id","item_id","item_name","genre","like_count","play_count","crawl_date","crawl_time"
"https://tiktok.com/@username/video/7551083845802659094","🔋","7332055754076029985","7551083845802659094","Hopecore 🩹❤️‍🩹 #hopecore #smilecore #positivity #core #real ","Entertainment",9904854,59862767,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552493669891263756","Idealis92","6811931248312714241","7552493669891263756","Pindahkan tanpa disentuh semua #berpikirsecaralogika #masterlogika #idealis92 #nexsidealis @satria_n4m @BM ","Entertainment",472343,41478745,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551031485155904791","Liltage Creator","7478312849783604256","7551031485155904791","Omg 😱 🤯look at how Italian magician made the judges ran away on got talent 😱😳#americangottalent #britainsgottalent #simoncowell #sofiavergara #sofia ","Entertainment",345937,60725417,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551389737039318285","jyizpbpdd9","7535931896531338254","7551389737039318285","Medsi cam is BACK! Watch every move LIVE on TIKTOK-interMiamivs.Necaxa.Aug#messaicam #tiktok #messiontiktok #olaspotlighmessi #leaguescup2025","Entertainment",2289801,67327135,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552631852914216247","reece","6758276690004296709","7552631852914216247","they all ate (except chris, not him) #tsitp #thesummeriturnedpretty #bellyconklin #primevideocreator ","Entertainment",4535605,26536829,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552592113062399288","“QAITADAN” фильмі🌊","7124361625389564929","7552592113062399288","Бірге барғың келетін досыңа жібер! #қайтаданфильм #қайтадан ","Entertainment",816301,23900673,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552644520001801484","axis","7440645544059569207","7552644520001801484","#reflexión #VideosConFinesReflexivos #videos #Entretenimiento ","Entertainment",490747,22123932,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552392199514705174","Haider Shafique","7487615366593905686","7552392199514705174","Very cool design 42 bottle collection task 😮 #amazing #game #videoviral #usa_tiktok🇺🇸 #usa ","Entertainment",58457,21540921,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552366098922867990","Datoscuriosos","7459142957068420119","7552366098922867990","#facts #mindblown #interestingfacts ","Entertainment",1328814,20799820,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552833818097421590","Daily Mail UK","7246430124304008218","7552833818097421590","Tom Holland was reportedly rushed to hospital after a stunt on the Spider-Man: Brand New Day set went horribly wrong on Friday.  The British actor, 29, allegedly cracked his head after suffering a fall on set at Leavesden Studios in Watford. Filming of the £150million Marvel movie, which is the star's fourth Spider-Man film, was suspended as the actor was taken to hospital by ambulance and treated for a concussion.  Filming is now believed to be on hold for several weeks while Tom recovers. #tomholland #spiderman #injury #marvel ","Entertainment",1325319,19557303,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552261330321870110","QUIZ 🆂🅰🅼","7485868475367228462","7552261330321870110","QUIZ VARIOS 😌 #QUIZ #preguntasyrespuestas #aprender #viral #inteligencia ","Entertainment",304937,22193983,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552807444318113036","hendra agustiawan","6790862682661749761","7552807444318113036","nomor berapa? hanya yg teliti yg bisa jawab 🫢 #quiz #games #lucu #trend #iphone ","Entertainment",188276,19337563,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552570898956487958","𝗠𝘆𝘀𝘁𝗲𝗿𝘆 𝗰𝗮𝘁","7531688856187847702","7552570898956487958","carelessness lose her kitten and truns into life time regret #ai #mysterycat #catstories ##cat ","Entertainment",468969,25034169,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552470903146269974","ERIK IONUȚ","6969270434366850054","7552470903146269974","Same person #real #fy #edit #dracula #viral ","Entertainment",3325347,22171980,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552938135978659084","Mwalimu Arabu Adede","7088067385395528709","7552938135978659084","How smart are you? #knowledge #news #trendingpost #countries #life ","Entertainment",927767,21891418,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551093629729787142","Ranvit Gamer 2","7419433002571023365","7551093629729787142","Ela mostrou que sabe jogar #gameplay #videos #fyp #brasil #fai ","Entertainment",92851,32008297,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552418961606905105","E-News Trending","7519521770983556103","7552418961606905105","Đức Phúc chính thức làm nên lịch sử, đánh bại 22 quốc gia – trong đó có cả Trung Quốc – để bước lên ngôi vô địch Intervision 2025 tại Nga. Đồng thời lời nhắn gửi của tổng thống Putin cũng khiến dân tình bất ngờ #enewstrending #viral #vladimirputin #ducphuc #intervision2025","Entertainment",1147951,18271966,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551432164353543432","ام سيف om saif","260097895218204672","7551432164353543432","للاذكياء هاد رقم شو😁😁#ام_سيف #جيفارا_العلي #نانو ","Entertainment",373993,30929625,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7553316614406458657","Celine Dept","6675985752776262661","7553316614406458657","Perfect dap challenge at the #ballondor 🔊🤝 Who did it better?","Entertainment",858216,10783400,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552906937889754382","F. Brian","7535719609678677047","7552906937889754382","#edit #fyp #movie ","Entertainment",1068925,18372591,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552836262088969528","oryft","7458278212948345861","7552836262088969528","POV: level devil #leveldevil #steamers #pérolasbrasileiras #pov #viral ","Entertainment",2364023,20336595,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552913988145679638","NIMOO Animation","7425186770772411424","7552913988145679638","The 2025 Ballon d'Or Winner Is Announced! Moment That Shocked Everyone #ballondor  #footballtiktok  #2025 ","Entertainment",1062192,14006105,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551788622844890381","Street Challenge Game","7520584531427935245","7551788622844890381","","Entertainment",149929,18320571,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552143220143164703","user338213810503","7547693634709619726","7552143220143164703","#cine #pelicula #cineenespañol #cinematography #pelis ","Entertainment",1164434,15906305,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552877951679843596","RERECEH🪖 | IG: @REREANGGARA","85152735850790912","7552877951679843596","Pilih setan terbaikmu! Part 2 nih. Gara-gara nonton @Daffa Al Falah 😫","Entertainment",1709805,14993155,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551741724457045270","Minuto de Reflexiones","7337791174323471393","7551741724457045270","PARTE 1 #rosadeguadalupe #HistoriasReales #Motivación #refelxion #CosasDeLaVida ","Entertainment",288462,18862238,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7551459347805621511","杰克大魔王㊣","7265240234760766470","7551459347805621511","THUMB DANCE CHALLENGE!  Part 9  #funny #JackAndSara #comic #animation #cartoon #shorts","Entertainment",2223480,25991192,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7553214972226981142","The Spotlight","7198495574251897862","7553214972226981142","Simon Cowell left fans baffled with his 'awkward' clapping on Monday as he arrived at The Jennifer Hudson Show. Simon reached the end of the corridor and joked, 'Can I do that again' before walking on set. #simoncowell #jenniferhudson #spirittunnel #awkward #iconic ","Entertainment",1049108,19726264,"2025-09-26","10:49:49"
"https://tiktok.com/@username/video/7552907479542140190","log Angeles","7549180452892853262","7552907479542140190","#edit  #aura #respect #foruyou#PakistaniDrama #itsnajeeb007  #DramaZone #Official #Pakistani #ForYou #ViralVideo #TikTokPakistan #Official #ITS_NAJEEB_007 #ExposePoint #Team7Bro #FYP #RelatableContent #DramaticStory #EmotionalScene #ViralPakistaniDrama #GrowTogether #exposepoint #team7bro #foryoupage #foryou #account #grow #video #viral ","Entertainment",572347,8891476,"2025-09-26","10:49:49"
